cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,Nivel
"202574","20184581","201845","81",1.000000000000000,"Ana María Janer 3800 (Bº Piletones, Capilla San José Obrero)","Ana María Janer 3800 (B° Piletones, Capilla San José Obrero)","Centro de Alfabetización, Educación Básica y Trabajo N° 74",CAEByT 74,4301-2540,paebyt@gmail.com,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",21.000000000000000,8.000000000000000,VILLA SOLDATI,06 - HOSP PIÑERO,"1",100817.438481999997748,96364.739600800006883,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200031","20123600","201236","0",1.000000000000000,Avda. Córdoba 2016,Avda. Córdoba 2008 2° piso,Centro Educativo de Nivel Secundario N° 13,CENS 13,4373-0972,deaa_cens13_de1@bue.edu.ar,C1120,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106115.396529999998165,103308.094442000001436,Secundario de Jóvenes y Adultos
"200949","20243800","202438","0",1.000000000000000,Avda. Riestra 5030,Avda. Riestra 5030,Jardín de Infantes Nucleado A (EPCjs 04/21°) (Sede),JIN A-00 (04),4601-8485,dei_jina4_de21@bue.edu.ar,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",21.000000000000000,8.000000000000000,VILLA LUGANO,06 - HOSP PIÑERO,"1",99395.930241900001420,95316.375644400002784,Inicial Común
"200033","20009600","200096","0",1.000000000000000,Ayacucho 953,Ayacucho 953,Esc. Integral Interdisciplinaria N¬ 01,EII 01 (ER 01),4815-7684/4811-2158,edrec1_de1@bue.edu.ar/ escuela1recup@yahoo.com.ar,C1111,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,PriEsp - OSEEsp,Nivel Primario Especial y Otros Servicios Educativos de la modalidad Especial,EII,Escuela de Integración Interdisciplinaria,Dirección de Educación Especial,"1",1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",106133.405685000005178,103517.093706000014208,Primario Especial - Otros Servicios Educativos de la modalidad Especial
"200840","20072200","200722","0",1.000000000000000,Avda. Segurola 1949,Avda. Segurola 1949,Esc. de Educ. Esp. Hospital Rehabilitación Manuel Roca,EEEsp Hosp Rehab Roca,4630-4723/24/4700,hrescuela@intramed.net,C1407,S/D,IniEsp - PriEsp,Nivel Inicial y Primario Especial,,No Corresponde (Salud),,"2",18.000000000000000,10.000000000000000,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,"1",96421.949703799997224,101261.281577999994624,Inicial Especial - Primario Especial
"200599","20235700","202357","0",1.000000000000000,Fray Cayetano Rodríguez 95,Fray Cayetano Rodriguez 95,Centro Educativo de Nivel Secundario N° 76,CENS 76,4611-4442,deaa_cens76_de12@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",12.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",99972.374850199994398,100216.997558999995817,Secundario de Jóvenes y Adultos
"200827","20234900","202349","0",1.000000000000000,Gallardo 149,Gallardo 149,Esc. de Educación Media N° 01/18° E Reingreso,EEM 01/18 R,4641-2011/6074,dem_reing1_de18@bue.edu.ar,C1408,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecAdu,Nivel Secundario de Jóvenes y Adultos,ER,Escuela de Reingreso,Dirección de Educación Media,"1",18.000000000000000,9.000000000000000,LINIERS,11 - HOSP VELEZ SARSFIELD,"1",94408.225087700004224,99112.911047200002940,Secundario de Jóvenes y Adultos
"200610","20191600","201916","0",1.000000000000000,Camarones 3559,Camarones 3559,Esc. para Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 16 Dra. C Tobar García,EEE-p-FL 16,4568-1723,eefl16_de12@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,OSEEsp,Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,"1",12.000000000000000,11.000000000000000,VILLA SANTA RITA,11 - HOSP VELEZ SARSFIELD,"1",97617.152781700002379,101438.451222999996389,Otros Servicios Educativos de la modalidad Especial
"200611","20147700","201477","0",1.000000000000000,Gavilán 1464,Gavilán 1464,Esc. Integral Interdisciplinaria N° 12,EII 12 (ER 12),4581-4863,escueladerecup12@yahoo.com.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,PriEsp,Nivel Primario Especial,EII,Escuela de Integración Interdisciplinaria,Dirección de Educación Especial,"1",12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99510.204871299996739,101801.371702999997069,Primario Especial
"200945","20159861","201598","61",1.000000000000000,Miralla 3838,Miralla 3838,Centro Educativo de Nivel Primario N° 40,CENP 40,4672-2684,adu_centros@yahoo.com.ar,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,"1",21.000000000000000,8.000000000000000,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",99460.183851199981291,95171.115624400001252,Primario de Jóvenes y Adultos
"200612","20201001","202010","1",1.000000000000000,San Nicolás 588,San Nicolás 588,Centro Educativo Cursos Especiales - (SEAdAd),CECE SEAdAd,4672-2684,sup_cece_deaa@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CECE,Cursos Especiales en Centros Educativos,Dirección de Educación del Adulto y del Adolescente,"1",12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98328.120841800002381,100350.421201999997720,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200612","20200000","202000","0",1.000000000000000,San Nicolás 588,San Nicolás 588,CENOF Centro San Nicolás,CENOF San Nicolás,4671-0010,centrosanicolas@yahoo.com.ar,C1407,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"2",98328.120841800002381,100350.421201999997720,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"202590","20159863","201598","63",1.000000000000000,Pte. Camilo Torres y Tenorio y Cap. de Frag. Pedro Giacchino Mza. 28,Pte. Camilo Torres y Tenorio y Cap. de Frag. Pedro Giacchino Mza. 28,Centro Educativo de Nivel Primario N° 42,CENP 42,4672-2684,adu_centros@yahoo.com.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,"1",19.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",102466.880019000003813,97883.164381900001899,Primario de Jóvenes y Adultos
"200619","20055700","200557","0",1.000000000000000,Rafaela 5159,Rafaela 5159,Esc. Primaria Común N° 01 Prof. Jose Onaindia,EPjc 01,4683-3311,dep_epc1_de13@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,"1",13.000000000000000,10.000000000000000,VILLA LURO,09 - HOSP SANTOJANNI,"1",96595.024971799997729,98869.493799200005014,Primario Común
"200623","20113000","201130","0",1.000000000000000,Zinny 1641,Zinny 1641,Esc. Primaria p/Adultos N° 05 Roberto Billinghurst,EPA 05,4671-2347/2371,deaa_ep5_de13@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",13.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",99183.080072299999301,97499.713227000000188,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200625","20199000","201990","0",1.000000000000000,Avda. Juan Bautista Alberdi 4755,Avda. Juan Bautista Alberdi 4755,CENOF Centro Alberdi,CENOF Alberdi,4683-3331,cnf.alberdi@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",13.000000000000000,10.000000000000000,VILLA LURO,06 - HOSP PIÑERO,"2",97215.020004999998491,98463.467731299984735,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200626","20197400","201974","0",1.000000000000000,Saravia 2358,Homero 2159,CENOF Centro Homero,CENOF Homero,4683-6366,cnf.homero@bue.edu.ar,C1439,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",13.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"2",98804.799020399994333,96736.058283499995014,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200637","20213800","202138","0",1.000000000000000,Homero 1157,Homero 1157,Esc. Primaria p/Adultos N° 20 Sargento Juan Bautista Cabral,EPA 20,4683-3060,deaa_ep20_de13@bue.edu.ar/prim.adultos20del13@gmail.com,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",13.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",97705.004157300005318,97860.447063200001139,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"201331","20010500","200105","0",2.000000000000000,Yerbal 351,Yerbal 351,Inst. Tobar Garcia,I Tobar Garcia,4901-5081 / 4903-3639,dinadescuela1@gmail.com,C1405,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,PriEsp - OSEEsp,Nivel Primario Especial y Otros Servicios Educativos de la modalidad Especial,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",7.000000000000000,6.000000000000000,CABALLITO,03 - HOSP DURAND,"1",102511.743679999999586,101495.153315999996266,Primario Especial - Otros Servicios Educativos de la modalidad Especial
"200822","20197700","201977","0",1.000000000000000,Gualeguaychú 550,Gualeguaychú 520,CENOF Centro Gualeguaychú,CENOF Gualeguaychú,4671-5315,cnf.gualeguaychu@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",18.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"2",97811.096845799998846,100016.442880999995396,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200825","20075000","200750","0",1.000000000000000,Morón 4460,Morón 4460,"Esc. para Niños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 06 Clelia A C Sessa",EEEyFL 06,4671-9991/9934,eeefl6_de18@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,"1",18.000000000000000,10.000000000000000,VELEZ SARSFIELD,11 - HOSP VELEZ SARSFIELD,"1",97316.085679299998446,99981.463681199995335,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
"200833","20172300","201723","0",1.000000000000000,Chivilcoy 1820,Chivilcoy 1820,Esc. Infantil Especial N° 27 Dra. Lidia F. de Coriat - Gabinete Materno Infantil DE18,EEE 27,4568-5303,eee27_18de@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,IniEsp,Nivel Inicial Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,"1",18.000000000000000,10.000000000000000,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,"1",96955.136978099995758,101368.478925000003073,Inicial Especial
"200833","20069700","200697","0",1.000000000000000,Chivilcoy 1820,Chivilcoy 1820,"Esc. Biling¹e para Niños, Niñas, Jóvenes y Adultos con Discapacidad Auditiva y Formación Integral N° 29 O Magnasco",EEEyFL 29,4568-5334,eeefl29_de18@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,"1",18.000000000000000,10.000000000000000,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,"1",96955.136978099995758,101368.478925000003073,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial
"200834","20008000","200080","0",1.000000000000000,San Blas 4356,San Blas 4356,Esc. Integral Interdisciplinaria N° 18,EII 18 (ER 18),4567-3044,edrec18_de18@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,PriEsp - OSEEsp,Nivel Primario Especial y Otros Servicios Educativos de la modalidad Especial,EII,Escuela de Integración Interdisciplinaria,Dirección de Educación Especial,"1",18.000000000000000,10.000000000000000,FLORESTA,11 - HOSP VELEZ SARSFIELD,"1",96898.114769599997089,100866.481274000005214,Primario Especial - Otros Servicios Educativos de la modalidad Especial
"200836","20235400","202354","0",1.000000000000000,Miranda 4173,Miranda 4173,Centro Educativo de Nivel Secundario N° 73,CENS 73,4648-1632,deaa_cens73_de18@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",18.000000000000000,10.000000000000000,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,"1",96820.456802199987578,101427.165162999997847,Secundario de Jóvenes y Adultos
"200845","20015400","200154","0",1.000000000000000,Tilcara 3365,Tilcara 3365,Esc. Primaria Común N° 02 Dr. Genaro Sisto,EPjs 02,4918-7654,dep_epc2_de19@bue.edu.ar,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,"1",19.000000000000000,4.000000000000000,NUEVA POMPEYA,05 - HOSP PENNA,"1",103874.097754999995232,97229.187842300001648,Primario Común
"201049","20069200","200692","0",2.000000000000000,Lavalle 2083,Lavalle 2083,Inst. Tea y Deportea,I Tea y Deportea,4370-6464,tea@teaydeportea.edu.ar,C1051,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",1.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106058.360633999996935,102941.870393000004697,Superior No Universitario Común
"200289","20249500","202495","0",1.000000000000000,15 de Noviembre de 1889 1749,Solis 1973,UGEE N° 05 Bachillerato Popular de Adultos y Adolescentes Miguelito Pepe,UGEE 05 B.Pop Pepe,7508-2618,secrepopular@gmail.com / deaa_ue5_de3@bue.edu.ar,C1134,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,SecAdu,Nivel Secundario de Jóvenes y Adultos,UE,Unidad de Gestión Educativa Experimental,Dirección de Educación del Adulto y del Adolescente,"1",5.000000000000000,1.000000000000000,CONSTITUCION,05 - HOSP PENNA,"1",106684.974711000002571,99812.550610799997230,Secundario de Jóvenes y Adultos
"200233","20249600","202496","0",1.000000000000000,Lafayette 1879,Lafayette 1879,UGEE N° 06 Bachillerato Popular de Adultos y Adolescentes 2 de Diciembre,UGEE 06 B.Pop 2 de Diciembre,4339-1818/1819,bachi2diciembre@gmail.com,C1286,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,SecAdu,Nivel Secundario de Jóvenes y Adultos,UE,Unidad de Gestión Educativa Experimental,Dirección de Educación del Adulto y del Adolescente,"1",5.000000000000000,4.000000000000000,BARRACAS,05 - HOSP PENNA,"1",106634.141929999997956,97001.071819300006609,Secundario de Jóvenes y Adultos
"200394","20249700","202497","0",1.000000000000000,Querandíes 4290,Querandíes 4290,UGEE N° 02 Bachillerato Popular de Adultos y Adolescentes IMPA,UGEE 02 B.Pop IMPA,4981-3730 INT 115,bchimpa@hotmail.com,C1183,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,SecAdu,Nivel Secundario de Jóvenes y Adultos,UE,Unidad de Gestión Educativa Experimental,Dirección de Educación del Adulto y del Adolescente,"1",7.000000000000000,5.000000000000000,ALMAGRO,03 - HOSP DURAND,"1",103259.287582000004477,102035.214231000005384,Secundario de Jóvenes y Adultos
"202353","20249300","202493","0",2.000000000000000,Dr. Enrique Finochietto 1802,Dr. Enrique Finochietto 1802,Bachillerato Popular de Adultos y Adolescentes Escuela Libre de Constitución,B.Pop E Libre Constitución,S/D,educacionlibertaria@yahoo.com.ar,C1075,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,SecAdu,Nivel Secundario de Jóvenes y Adultos,BP,Bachillerato Popular de Jóvenes y Adultos,Dirección de Educación del Adulto y del Adolescente,"1",5.000000000000000,4.000000000000000,BARRACAS,05 - HOSP PENNA,"1",106760.531705999994301,99362.259033299997100,Secundario de Jóvenes y Adultos
"200589","20017900","200179","0",1.000000000000000,Caracas 2057,San Blas 2238,Esc. Domiciliaria N° 01 sede,EDom 01 (s),"51976223",edom1_de12@bue.edu.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,OSECom,Otros Servicios Educativos de la modalidad Común,DOM,Escuela Domiciliaria,Dirección de Educación Especial,"1",12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99037.166536100005032,102456.115533000003779,Otros Servicios Educativos de la modalidad Común
